5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
31-03-2016 10:20,119,1,100
31-03-2016 10:25,120,1,100
31-03-2016 10:30,111,1,100
31-03-2016 10:35,105,1,100
31-03-2016 10:40,108,1,100
31-03-2016 10:45,115,1,100
31-03-2016 10:50,118,1,100
31-03-2016 10:55,109,1,100
31-03-2016 11:00,112,1,100
31-03-2016 11:05,102,1,100
31-03-2016 11:10,107,1,100
31-03-2016 11:15,86,1,100
31-03-2016 11:20,106,1,100
31-03-2016 11:25,114,1,100
31-03-2016 11:30,98,1,100
31-03-2016 11:35,98,1,100
31-03-2016 11:40,98,1,100
31-03-2016 11:45,104,1,100
31-03-2016 11:50,94,1,100
31-03-2016 11:55,114,1,100
31-03-2016 12:00,104,1,100
31-03-2016 12:05,98,1,100
31-03-2016 12:10,103,1,100
31-03-2016 12:15,110,1,100
31-03-2016 12:20,108,1,100
31-03-2016 12:25,112,1,100
31-03-2016 12:30,103,1,100
31-03-2016 12:35,103,1,100
31-03-2016 12:40,98,1,100
31-03-2016 12:45,92,1,100
31-03-2016 12:50,103,1,100
31-03-2016 12:55,97,1,100
31-03-2016 13:00,118,1,100
31-03-2016 13:05,118,1,100
31-03-2016 13:10,100,1,100
31-03-2016 13:15,109,1,100
31-03-2016 13:20,105,1,100
31-03-2016 13:25,92,1,100
31-03-2016 13:30,86,1,100
31-03-2016 13:35,88,1,100
31-03-2016 13:40,109,1,100
31-03-2016 13:45,101,1,100
31-03-2016 13:50,100,1,100
31-03-2016 13:55,108,1,100
31-03-2016 14:00,111,1,100
31-03-2016 14:05,100,1,100
31-03-2016 14:10,104,1,100
31-03-2016 14:15,100,1,100
31-03-2016 14:20,99,1,100
31-03-2016 14:25,108,1,100
31-03-2016 14:30,109,1,100
31-03-2016 14:35,102,1,100
31-03-2016 14:40,108,1,100
31-03-2016 14:45,112,1,100
31-03-2016 14:50,98,1,100
31-03-2016 14:55,107,1,100
31-03-2016 15:00,99,1,100
31-03-2016 15:05,115,1,100
31-03-2016 15:10,95,1,100
31-03-2016 15:15,96,1,100
31-03-2016 15:20,110,1,100
31-03-2016 15:25,90,1,100
31-03-2016 15:30,109,1,100
31-03-2016 15:35,102,1,100
31-03-2016 15:40,116,1,100
31-03-2016 15:45,114,1,100
31-03-2016 15:50,96,1,100
31-03-2016 15:55,89,1,100
31-03-2016 16:00,117,1,100
31-03-2016 16:05,81,1,100
31-03-2016 16:10,88,1,100
31-03-2016 16:15,101,1,100
31-03-2016 16:20,87,1,100
31-03-2016 16:25,75,1,100
31-03-2016 16:30,86,1,100
31-03-2016 16:35,82,1,100
31-03-2016 16:40,89,1,100
31-03-2016 16:45,92,1,100
31-03-2016 16:50,97,1,100
31-03-2016 16:55,94,1,100
31-03-2016 17:00,84,1,100
31-03-2016 17:05,87,1,100
31-03-2016 17:10,101,1,100
31-03-2016 17:15,108,1,100
31-03-2016 17:20,107,1,100
31-03-2016 17:25,102,1,100
31-03-2016 17:30,92,1,100
31-03-2016 17:35,87,1,100
31-03-2016 17:40,90,1,100
31-03-2016 17:45,88,1,100
31-03-2016 17:50,93,1,100
31-03-2016 17:55,82,1,100
31-03-2016 18:00,79,1,100
31-03-2016 18:05,74,1,100
31-03-2016 18:10,74,1,100
31-03-2016 18:15,89,1,100
31-03-2016 18:20,80,1,100
31-03-2016 18:25,67,1,100
31-03-2016 18:30,77,1,100
31-03-2016 18:35,73,1,100
31-03-2016 18:40,83,1,100
31-03-2016 18:45,68,1,100
31-03-2016 18:50,84,1,100
31-03-2016 18:55,56,1,100
31-03-2016 19:00,90,1,100
31-03-2016 19:05,72,1,100
31-03-2016 19:10,84,1,100
31-03-2016 19:15,84,1,100
31-03-2016 19:20,75,1,100
31-03-2016 19:25,59,1,100
31-03-2016 19:30,69,1,100
31-03-2016 19:35,80,1,100
31-03-2016 19:40,99,1,100
31-03-2016 19:45,65,1,100
31-03-2016 19:50,82,1,100
31-03-2016 19:55,86,1,100
31-03-2016 20:00,89,1,100
31-03-2016 20:05,73,1,100
31-03-2016 20:10,82,1,100
31-03-2016 20:15,65,1,100
31-03-2016 20:20,62,1,100
31-03-2016 20:25,71,1,100
31-03-2016 20:30,70,1,100
31-03-2016 20:35,55,1,100
31-03-2016 20:40,65,1,100
31-03-2016 20:45,70,1,100
31-03-2016 20:50,56,1,100
31-03-2016 20:55,64,1,100
31-03-2016 21:00,49,1,100
31-03-2016 21:05,55,1,100
31-03-2016 21:10,53,1,100
31-03-2016 21:15,69,1,100
31-03-2016 21:20,53,1,100
31-03-2016 21:25,68,1,100
31-03-2016 21:30,55,1,100
31-03-2016 21:35,56,1,100
31-03-2016 21:40,63,1,100
31-03-2016 21:45,51,1,100
31-03-2016 21:50,46,1,100
31-03-2016 21:55,51,1,100
31-03-2016 22:00,49,1,100
31-03-2016 22:05,44,1,100
31-03-2016 22:10,56,1,100
31-03-2016 22:15,59,1,100
31-03-2016 22:20,53,1,100
31-03-2016 22:25,43,1,100
31-03-2016 22:30,33,1,100
31-03-2016 22:35,22,1,100
31-03-2016 22:40,30,1,100
31-03-2016 22:45,29,1,100
31-03-2016 22:50,26,1,100
31-03-2016 22:55,27,1,100
31-03-2016 23:00,24,1,100
31-03-2016 23:05,23,1,100
31-03-2016 23:10,25,1,100
31-03-2016 23:15,18,1,100
31-03-2016 23:20,18,1,100
31-03-2016 23:25,20,1,100
31-03-2016 23:30,20,1,100
31-03-2016 23:35,23,1,100
31-03-2016 23:40,21,1,100
31-03-2016 23:45,21,1,100
31-03-2016 23:50,23,1,100
31-03-2016 23:55,14,1,100
04-01-2016 00:00,12,1,100
04-01-2016 00:05,13,1,100
04-01-2016 00:10,11,1,100
04-01-2016 00:15,13,1,100
04-01-2016 00:20,10,1,100
04-01-2016 00:25,10,1,100
04-01-2016 00:30,13,1,100
04-01-2016 00:35,11,1,100
04-01-2016 00:40,10,1,100
04-01-2016 00:45,6,1,100
04-01-2016 00:50,7,1,100
04-01-2016 00:55,8,1,100
04-01-2016 01:00,8,1,100
04-01-2016 01:05,12,1,100
04-01-2016 01:10,7,1,100
04-01-2016 01:15,5,1,100
04-01-2016 01:20,2,1,100
04-01-2016 01:25,6,1,100
04-01-2016 01:30,4,1,100
04-01-2016 01:35,3,1,100
04-01-2016 01:40,5,1,100
04-01-2016 01:45,6,1,100
04-01-2016 01:50,5,1,100
04-01-2016 01:55,6,1,100
04-01-2016 02:00,7,1,100
04-01-2016 02:05,7,1,100
04-01-2016 02:10,7,1,100
04-01-2016 02:15,3,1,100
04-01-2016 02:20,8,1,100
04-01-2016 02:25,5,1,100
04-01-2016 02:30,6,1,100
04-01-2016 02:35,4,1,100
04-01-2016 02:40,5,1,100
04-01-2016 02:45,7,1,100
04-01-2016 02:50,2,1,100
04-01-2016 02:55,9,1,100
04-01-2016 03:00,10,1,100
04-01-2016 03:05,7,1,100
04-01-2016 03:10,4,1,100
04-01-2016 03:15,6,1,100
04-01-2016 03:20,6,1,100
04-01-2016 03:25,4,1,100
04-01-2016 03:30,6,1,100
04-01-2016 03:35,15,1,100
04-01-2016 03:40,8,1,100
04-01-2016 03:45,9,1,100
04-01-2016 03:50,17,1,100
04-01-2016 03:55,16,1,100
04-01-2016 04:00,11,1,100
04-01-2016 04:05,15,1,100
04-01-2016 04:10,19,1,100
04-01-2016 04:15,15,1,100
04-01-2016 04:20,20,1,100
04-01-2016 04:25,26,1,100
04-01-2016 04:30,24,1,100
04-01-2016 04:35,27,1,100
04-01-2016 04:40,40,1,100
04-01-2016 04:45,50,1,100
04-01-2016 04:50,52,1,100
04-01-2016 04:55,51,1,100
04-01-2016 05:00,47,1,100
04-01-2016 05:05,51,1,100
04-01-2016 05:10,67,1,100
04-01-2016 05:15,72,1,100
04-01-2016 05:20,63,1,100
04-01-2016 05:25,68,1,100
04-01-2016 05:30,93,1,100
04-01-2016 05:35,93,1,100
04-01-2016 05:40,98,1,100
04-01-2016 05:45,95,1,100
04-01-2016 05:50,92,1,100
04-01-2016 05:55,98,1,100
04-01-2016 06:00,114,1,100
04-01-2016 06:05,98,1,100
04-01-2016 06:10,129,1,100
04-01-2016 06:15,125,1,100
04-01-2016 06:20,141,1,100
04-01-2016 06:25,123,1,100
04-01-2016 06:30,146,1,100
04-01-2016 06:35,139,1,100
04-01-2016 06:40,146,1,100
04-01-2016 06:45,146,1,100
04-01-2016 06:50,134,1,100
04-01-2016 06:55,134,1,100
04-01-2016 07:00,147,1,100
04-01-2016 07:05,138,1,100
04-01-2016 07:10,144,1,100
04-01-2016 07:15,131,1,100
04-01-2016 07:20,118,1,100
04-01-2016 07:25,104,1,100
04-01-2016 07:30,110,1,100
04-01-2016 07:35,98,1,100
04-01-2016 07:40,83,1,100
04-01-2016 07:45,79,1,100
04-01-2016 07:50,77,1,100
04-01-2016 07:55,77,1,100
04-01-2016 08:00,87,1,100
04-01-2016 08:05,91,1,100
04-01-2016 08:10,92,1,100
04-01-2016 08:15,79,1,100
04-01-2016 08:20,86,1,100
04-01-2016 08:25,93,1,100
04-01-2016 08:30,94,1,100
04-01-2016 08:35,101,1,100
04-01-2016 08:40,90,1,100
04-01-2016 08:45,83,1,100
04-01-2016 08:50,80,1,100
04-01-2016 08:55,85,1,100
04-01-2016 09:00,86,1,100
04-01-2016 09:05,79,1,100
04-01-2016 09:10,87,1,100
04-01-2016 09:15,104,1,100
04-01-2016 09:20,94,1,100
04-01-2016 09:25,136,1,100
04-01-2016 09:30,126,1,100
04-01-2016 09:35,123,1,100
04-01-2016 09:40,112,1,100
04-01-2016 09:45,104,1,100
04-01-2016 09:50,94,1,100
04-01-2016 09:55,118,1,100
04-01-2016 10:00,87,1,100
04-01-2016 10:05,101,1,100
04-01-2016 10:10,104,1,100
04-01-2016 10:15,97,1,100
04-01-2016 10:20,103,1,100
04-01-2016 10:25,87,1,100
04-01-2016 10:30,102,1,100
04-01-2016 10:35,99,1,100
04-01-2016 10:40,94,1,100
04-01-2016 10:45,86,1,100
04-01-2016 10:50,96,1,100
04-01-2016 10:55,88,1,100
04-01-2016 11:00,83,1,100
04-01-2016 11:05,87,1,100
04-01-2016 11:10,94,1,100
04-01-2016 11:15,94,1,100
04-01-2016 11:20,86,1,100
04-01-2016 11:25,112,1,100
04-01-2016 11:30,102,1,100
04-01-2016 11:35,70,1,100
04-01-2016 11:40,97,1,100
04-01-2016 11:45,80,1,100
04-01-2016 11:50,80,1,100
04-01-2016 11:55,89,1,100
04-01-2016 12:00,93,1,100
04-01-2016 12:05,81,1,100
04-01-2016 12:10,88,1,100
04-01-2016 12:15,81,1,100
04-01-2016 12:20,92,1,100
04-01-2016 12:25,87,1,100
04-01-2016 12:30,83,1,100
04-01-2016 12:35,98,1,100
04-01-2016 12:40,98,1,100
04-01-2016 12:45,89,1,100
04-01-2016 12:50,93,1,100
04-01-2016 12:55,85,1,100
04-01-2016 13:00,99,1,100
04-01-2016 13:05,67,1,100
04-01-2016 13:10,89,1,100
04-01-2016 13:15,63,1,100
04-01-2016 13:20,88,1,100
04-01-2016 13:25,89,1,100
04-01-2016 13:30,80,1,100
04-01-2016 13:35,79,1,100
04-01-2016 13:40,98,1,100
04-01-2016 13:45,102,1,100
04-01-2016 13:50,83,1,100
04-01-2016 13:55,88,1,100
04-01-2016 14:00,102,1,100
04-01-2016 14:05,93,1,100
04-01-2016 14:10,78,1,100
04-01-2016 14:15,87,1,100
04-01-2016 14:20,93,1,100
04-01-2016 14:25,80,1,100
04-01-2016 14:30,67,1,100
04-01-2016 14:35,86,1,100
04-01-2016 14:40,107,1,100
04-01-2016 14:45,100,1,100
04-01-2016 14:50,76,1,100
04-01-2016 14:55,104,1,100
04-01-2016 15:00,95,1,100
04-01-2016 15:05,82,1,100
04-01-2016 15:10,88,1,100
04-01-2016 15:15,90,1,100
04-01-2016 15:20,100,1,100
04-01-2016 15:25,92,1,100
04-01-2016 15:30,99,1,100
04-01-2016 15:35,102,1,100
04-01-2016 15:40,98,1,100
04-01-2016 15:45,86,1,100
04-01-2016 15:50,99,1,100
04-01-2016 15:55,85,1,100
04-01-2016 16:00,102,1,100
04-01-2016 16:05,72,1,100
04-01-2016 16:10,105,1,100
04-01-2016 16:15,97,1,100
04-01-2016 16:20,91,1,100
04-01-2016 16:25,80,1,100
04-01-2016 16:30,83,1,100
04-01-2016 16:35,77,1,100
04-01-2016 16:40,100,1,100
04-01-2016 16:45,82,1,100
04-01-2016 16:50,93,1,100
04-01-2016 16:55,78,1,100
04-01-2016 17:00,87,1,100
04-01-2016 17:05,85,1,100
04-01-2016 17:10,79,1,100
04-01-2016 17:15,105,1,100
04-01-2016 17:20,103,1,100
04-01-2016 17:25,90,1,100
04-01-2016 17:30,82,1,100
04-01-2016 17:35,100,1,100
04-01-2016 17:40,92,1,100
04-01-2016 17:45,80,1,100
04-01-2016 17:50,83,1,100
04-01-2016 17:55,77,1,100
04-01-2016 18:00,73,1,100
04-01-2016 18:05,67,1,100
04-01-2016 18:10,76,1,100
04-01-2016 18:15,76,1,100
04-01-2016 18:20,68,1,100
04-01-2016 18:25,72,1,100
04-01-2016 18:30,72,1,100
04-01-2016 18:35,60,1,100
04-01-2016 18:40,69,1,100
04-01-2016 18:45,75,1,100
04-01-2016 18:50,60,1,100
04-01-2016 18:55,61,1,100
04-01-2016 19:00,69,1,100
04-01-2016 19:05,58,1,100
04-01-2016 19:10,63,1,100
04-01-2016 19:15,71,1,100
04-01-2016 19:20,64,1,100
04-01-2016 19:25,58,1,100
04-01-2016 19:30,53,1,100
04-01-2016 19:35,59,1,100
04-01-2016 19:40,69,1,100
04-01-2016 19:45,54,1,100
04-01-2016 19:50,60,1,100
04-01-2016 19:55,51,1,100
04-01-2016 20:00,40,1,100
04-01-2016 20:05,58,1,100
04-01-2016 20:10,48,1,100
04-01-2016 20:15,41,1,100
04-01-2016 20:20,50,1,100
04-01-2016 20:25,47,1,100
04-01-2016 20:30,43,1,100
04-01-2016 20:35,42,1,100
04-01-2016 20:40,42,1,100
04-01-2016 20:45,54,1,100
04-01-2016 20:50,38,1,100
04-01-2016 20:55,42,1,100
04-01-2016 21:00,41,1,100
04-01-2016 21:05,49,1,100
04-01-2016 21:10,46,1,100
04-01-2016 21:15,34,1,100
04-01-2016 21:20,38,1,100
04-01-2016 21:25,41,1,100
04-01-2016 21:30,41,1,100
04-01-2016 21:35,48,1,100
04-01-2016 21:40,30,1,100
04-01-2016 21:45,33,1,100
04-01-2016 21:50,40,1,100
04-01-2016 21:55,24,1,100
04-01-2016 22:00,34,1,100
04-01-2016 22:05,24,1,100
04-01-2016 22:10,33,1,100
04-01-2016 22:15,32,1,100
04-01-2016 22:20,23,1,100
04-01-2016 22:25,24,1,100
04-01-2016 22:30,24,1,100
04-01-2016 22:35,26,1,100
04-01-2016 22:40,19,1,100
04-01-2016 22:45,16,1,100
04-01-2016 22:50,14,1,100
04-01-2016 22:55,21,1,100
04-01-2016 23:00,16,1,100
04-01-2016 23:05,11,1,100
04-01-2016 23:10,19,1,100
04-01-2016 23:15,22,1,100
04-01-2016 23:20,16,1,100
04-01-2016 23:25,16,1,100
04-01-2016 23:30,17,1,100
04-01-2016 23:35,23,1,100
04-01-2016 23:40,10,1,100
04-01-2016 23:45,20,1,100
04-01-2016 23:50,20,1,100
04-01-2016 23:55,11,1,100
05-01-2016 00:00,12,1,100
05-01-2016 00:05,14,1,100
05-01-2016 00:10,9,1,100
05-01-2016 00:15,6,1,100
05-01-2016 00:20,9,1,100
05-01-2016 00:25,9,1,100
05-01-2016 00:30,12,1,100
05-01-2016 00:35,10,1,100
05-01-2016 00:40,6,1,100
05-01-2016 00:45,6,1,100
05-01-2016 00:50,12,1,100
05-01-2016 00:55,2,1,100
05-01-2016 01:00,11,1,100
05-01-2016 01:05,5,1,100
05-01-2016 01:10,9,1,100
05-01-2016 01:15,8,1,100
05-01-2016 01:20,8,1,100
05-01-2016 01:25,2,1,100
05-01-2016 01:30,9,1,100
05-01-2016 01:35,7,1,100
05-01-2016 01:40,1,1,100
05-01-2016 01:45,5,1,100
05-01-2016 01:50,5,1,100
05-01-2016 01:55,8,1,100
05-01-2016 02:00,3,1,100
05-01-2016 02:05,4,1,100
05-01-2016 02:10,5,1,100
05-01-2016 02:15,3,1,100
05-01-2016 02:20,6,1,100
05-01-2016 02:25,7,1,100
05-01-2016 02:30,3,1,100
05-01-2016 02:35,8,1,100
05-01-2016 02:40,3,1,100
05-01-2016 02:45,3,1,100
05-01-2016 02:50,3,1,100
05-01-2016 02:55,2,1,100
05-01-2016 03:00,4,1,100
05-01-2016 03:05,2,1,100
05-01-2016 03:10,4,1,100
05-01-2016 03:15,7,1,100
05-01-2016 03:20,8,1,100
05-01-2016 03:25,6,1,100
05-01-2016 03:30,6,1,100
05-01-2016 03:35,8,1,100
05-01-2016 03:40,8,1,100
05-01-2016 03:45,12,1,100
05-01-2016 03:50,6,1,100
05-01-2016 03:55,7,1,100
05-01-2016 04:00,12,1,100
05-01-2016 04:05,11,1,100
05-01-2016 04:10,10,1,100
05-01-2016 04:15,19,1,100
05-01-2016 04:20,17,1,100
05-01-2016 04:25,16,1,100
05-01-2016 04:30,18,1,100
05-01-2016 04:35,24,1,100
05-01-2016 04:40,33,1,100
05-01-2016 04:45,45,1,100
05-01-2016 04:50,44,1,100
05-01-2016 04:55,40,1,100
05-01-2016 05:00,53,1,100
05-01-2016 05:05,44,1,100
05-01-2016 05:10,54,1,100
05-01-2016 05:15,67,1,100
05-01-2016 05:20,60,1,100
05-01-2016 05:25,69,1,100
05-01-2016 05:30,75,1,100
05-01-2016 05:35,73,1,100
05-01-2016 05:40,106,1,100
05-01-2016 05:45,101,1,100
05-01-2016 05:50,94,1,100
05-01-2016 05:55,90,1,100
05-01-2016 06:00,108,1,100
05-01-2016 06:05,106,1,100
05-01-2016 06:10,120,1,100
05-01-2016 06:15,126,1,100
05-01-2016 06:20,127,1,100
05-01-2016 06:25,163,1,100
05-01-2016 06:30,128,1,100
05-01-2016 06:35,154,1,100
05-01-2016 06:40,157,1,100
05-01-2016 06:45,171,1,100
05-01-2016 06:50,152,1,100
05-01-2016 06:55,150,1,100
05-01-2016 07:00,148,1,100
05-01-2016 07:05,147,1,100
05-01-2016 07:10,148,1,100
05-01-2016 07:15,136,1,100
05-01-2016 07:20,136,1,100
05-01-2016 07:25,96,1,100
05-01-2016 07:30,114,1,100
05-01-2016 07:35,103,1,100
05-01-2016 07:40,77,1,100
05-01-2016 07:45,82,1,100
05-01-2016 07:50,63,1,100
05-01-2016 07:55,74,1,100
05-01-2016 08:00,85,1,100
05-01-2016 08:05,91,1,100
05-01-2016 08:10,73,1,100
05-01-2016 08:15,80,1,100
05-01-2016 08:20,70,1,100
05-01-2016 08:25,69,1,100
05-01-2016 08:30,69,1,100
05-01-2016 08:35,63,1,100
05-01-2016 08:40,77,1,100
05-01-2016 08:45,59,1,100
05-01-2016 08:50,65,1,100
05-01-2016 08:55,63,1,100
05-01-2016 09:00,56,1,100
05-01-2016 09:05,57,1,100
05-01-2016 09:10,66,1,100
05-01-2016 09:15,73,1,100
05-01-2016 09:20,63,1,100
05-01-2016 09:25,70,1,100
05-01-2016 09:30,80,1,100
05-01-2016 09:35,79,1,100
05-01-2016 09:40,90,1,100
05-01-2016 09:45,87,1,100
05-01-2016 09:50,83,1,100
05-01-2016 09:55,59,1,100
05-01-2016 10:00,78,1,100
05-01-2016 10:05,63,1,100
05-01-2016 10:10,71,1,100
05-01-2016 10:15,73,1,100
05-01-2016 10:20,76,1,100
05-01-2016 10:25,90,1,100
05-01-2016 10:30,70,1,100
05-01-2016 10:35,83,1,100
05-01-2016 10:40,74,1,100
05-01-2016 10:45,87,1,100
05-01-2016 10:50,75,1,100
05-01-2016 10:55,85,1,100
05-01-2016 11:00,80,1,100
05-01-2016 11:05,69,1,100
05-01-2016 11:10,72,1,100
05-01-2016 11:15,75,1,100
05-01-2016 11:20,77,1,100
05-01-2016 11:25,72,1,100
05-01-2016 11:30,64,1,100
05-01-2016 11:35,90,1,100
05-01-2016 11:40,89,1,100
05-01-2016 11:45,53,1,100
05-01-2016 11:50,46,1,100
05-01-2016 11:55,47,1,100
05-01-2016 12:00,41,1,100
05-01-2016 12:05,83,1,100
05-01-2016 12:10,63,1,100
05-01-2016 12:15,76,1,100
05-01-2016 12:20,71,1,100
05-01-2016 12:25,47,1,100
05-01-2016 12:30,72,1,100
05-01-2016 12:35,71,1,100
05-01-2016 12:40,37,1,100
05-01-2016 12:45,17,1,100
05-01-2016 12:50,74,1,100
05-01-2016 12:55,72,1,100
05-01-2016 13:00,80,1,100
05-01-2016 13:05,69,1,100
05-01-2016 13:10,62,1,100
05-01-2016 13:15,57,1,100
05-01-2016 13:20,65,1,100
05-01-2016 13:25,51,1,100
05-01-2016 13:30,61,1,100
05-01-2016 13:35,69,1,100
05-01-2016 13:40,77,1,100
05-01-2016 13:45,31,1,100
05-01-2016 13:50,95,1,100
05-01-2016 13:55,77,1,100
05-01-2016 14:00,64,1,100
05-01-2016 14:05,69,1,100
05-01-2016 14:10,57,1,100
05-01-2016 14:15,74,1,100
05-01-2016 14:20,73,1,100
05-01-2016 14:25,70,1,100
05-01-2016 14:30,74,1,100
05-01-2016 14:35,65,1,100
05-01-2016 14:40,73,1,100
05-01-2016 14:45,87,1,100
05-01-2016 14:50,56,1,100
05-01-2016 14:55,71,1,100
05-01-2016 15:00,51,1,100
05-01-2016 15:05,67,1,100
05-01-2016 15:10,65,1,100
05-01-2016 15:15,79,1,100
05-01-2016 15:20,95,1,100
05-01-2016 15:25,81,1,100
05-01-2016 15:30,79,1,100
05-01-2016 15:35,92,1,100
05-01-2016 15:40,103,1,100
05-01-2016 15:45,83,1,100
05-01-2016 15:50,89,1,100
05-01-2016 15:55,71,1,100
05-01-2016 16:00,72,1,100
05-01-2016 16:05,74,1,100
05-01-2016 16:10,81,1,100
05-01-2016 16:15,77,1,100
05-01-2016 16:20,80,1,100
05-01-2016 16:25,86,1,100
05-01-2016 16:30,78,1,100
05-01-2016 16:35,73,1,100
05-01-2016 16:40,82,1,100
05-01-2016 16:45,70,1,100
05-01-2016 16:50,83,1,100
05-01-2016 16:55,81,1,100
05-01-2016 17:00,75,1,100
05-01-2016 17:05,80,1,100
05-01-2016 17:10,81,1,100
05-01-2016 17:15,95,1,100
05-01-2016 17:20,95,1,100
05-01-2016 17:25,77,1,100
05-01-2016 17:30,81,1,100
05-01-2016 17:35,68,1,100
05-01-2016 17:40,66,1,100
05-01-2016 17:45,80,1,100
05-01-2016 17:50,75,1,100
05-01-2016 17:55,62,1,100
05-01-2016 18:00,74,1,100
05-01-2016 18:05,81,1,100
05-01-2016 18:10,71,1,100
05-01-2016 18:15,75,1,100
05-01-2016 18:20,80,1,100
05-01-2016 18:25,66,1,100
05-01-2016 18:30,72,1,100
05-01-2016 18:35,61,1,100
05-01-2016 18:40,62,1,100
05-01-2016 18:45,60,1,100
05-01-2016 18:50,64,1,100
05-01-2016 18:55,55,1,100
05-01-2016 19:00,70,1,100
05-01-2016 19:05,51,1,100
05-01-2016 19:10,60,1,100
05-01-2016 19:15,51,1,100
05-01-2016 19:20,60,1,100
05-01-2016 19:25,58,1,100
05-01-2016 19:30,49,1,100
05-01-2016 19:35,51,1,100
05-01-2016 19:40,58,1,100
05-01-2016 19:45,37,1,100
05-01-2016 19:50,40,1,100
05-01-2016 19:55,45,1,100
05-01-2016 20:00,48,1,100
05-01-2016 20:05,39,1,100
05-01-2016 20:10,45,1,100
05-01-2016 20:15,56,1,100
05-01-2016 20:20,44,1,100
05-01-2016 20:25,47,1,100
05-01-2016 20:30,37,1,100
05-01-2016 20:35,37,1,100
05-01-2016 20:40,43,1,100
05-01-2016 20:45,37,1,100
05-01-2016 20:50,48,1,100
05-01-2016 20:55,43,1,100
05-01-2016 21:00,28,1,100
05-01-2016 21:05,40,1,100
05-01-2016 21:10,41,1,100
05-01-2016 21:15,36,1,100
05-01-2016 21:20,47,1,100
05-01-2016 21:25,33,1,100
05-01-2016 21:30,30,1,100
05-01-2016 21:35,30,1,100
05-01-2016 21:40,31,1,100
05-01-2016 21:45,27,1,100
05-01-2016 21:50,35,1,100
05-01-2016 21:55,24,1,100
05-01-2016 22:00,21,1,100
05-01-2016 22:05,25,1,100
05-01-2016 22:10,26,1,100
05-01-2016 22:15,31,1,100
05-01-2016 22:20,29,1,100
05-01-2016 22:25,25,1,100
05-01-2016 22:30,25,1,100
05-01-2016 22:35,20,1,100
05-01-2016 22:40,19,1,100
05-01-2016 22:45,15,1,100
05-01-2016 22:50,18,1,100
05-01-2016 22:55,13,1,100
05-01-2016 23:00,13,1,100
05-01-2016 23:05,13,1,100
05-01-2016 23:10,18,1,100
05-01-2016 23:15,15,1,100
05-01-2016 23:20,12,1,100
05-01-2016 23:25,12,1,100
05-01-2016 23:30,8,1,100
05-01-2016 23:35,14,1,100
05-01-2016 23:40,13,1,100
05-01-2016 23:45,15,1,100
05-01-2016 23:50,16,1,100
05-01-2016 23:55,12,1,100
06-01-2016 00:00,13,1,100
06-01-2016 00:05,5,1,100
06-01-2016 00:10,7,1,100
06-01-2016 00:15,8,1,100
06-01-2016 00:20,8,1,100
06-01-2016 00:25,6,1,100
06-01-2016 00:30,9,1,100
06-01-2016 00:35,10,1,100
06-01-2016 00:40,11,1,100
06-01-2016 00:45,2,1,100
06-01-2016 00:50,7,1,100
06-01-2016 00:55,4,1,100
06-01-2016 01:00,9,1,100
06-01-2016 01:05,4,1,100
06-01-2016 01:10,7,1,100
06-01-2016 01:15,7,1,100
06-01-2016 01:20,6,1,100
06-01-2016 01:25,11,1,100
06-01-2016 01:30,3,1,100
06-01-2016 01:35,3,1,100
06-01-2016 01:40,4,1,100
06-01-2016 01:45,2,1,100
06-01-2016 01:50,1,1,100
06-01-2016 01:55,7,1,100
06-01-2016 02:00,5,1,100
06-01-2016 02:05,4,1,100
06-01-2016 02:10,1,1,100
06-01-2016 02:15,4,1,100
06-01-2016 02:20,3,1,100
06-01-2016 02:25,1,1,100
06-01-2016 02:30,4,1,100
06-01-2016 02:35,5,1,100
06-01-2016 02:40,2,1,100
06-01-2016 02:45,2,1,100
06-01-2016 02:50,7,1,100
06-01-2016 02:55,3,1,100
06-01-2016 03:00,5,1,100
06-01-2016 03:05,3,1,100
06-01-2016 03:10,2,1,100
06-01-2016 03:15,5,1,100
06-01-2016 03:20,7,1,100
06-01-2016 03:25,5,1,100
06-01-2016 03:30,1,1,100
06-01-2016 03:35,10,1,100
06-01-2016 03:40,10,1,100
06-01-2016 03:45,13,1,100
06-01-2016 03:50,8,1,100
06-01-2016 03:55,8,1,100
06-01-2016 04:00,11,1,100
06-01-2016 04:05,9,1,100
06-01-2016 04:10,11,1,100
06-01-2016 04:15,15,1,100
06-01-2016 04:20,14,1,100
06-01-2016 04:25,17,1,100
06-01-2016 04:30,10,1,100
06-01-2016 04:35,33,1,100
06-01-2016 04:40,34,1,100
06-01-2016 04:45,28,1,100
06-01-2016 04:50,41,1,100
06-01-2016 04:55,35,1,100
06-01-2016 05:00,49,1,100
06-01-2016 05:05,38,1,100
06-01-2016 05:10,51,1,100
06-01-2016 05:15,57,1,100
06-01-2016 05:20,61,1,100
06-01-2016 05:25,60,1,100
06-01-2016 05:30,77,1,100
06-01-2016 05:35,79,1,100
06-01-2016 05:40,108,1,100
06-01-2016 05:45,81,1,100
06-01-2016 05:50,101,1,100
06-01-2016 05:55,112,1,100
06-01-2016 06:00,97,1,100
06-01-2016 06:05,107,1,100
06-01-2016 06:10,101,1,100
06-01-2016 06:15,110,1,100
06-01-2016 06:20,124,1,100
06-01-2016 06:25,132,1,100
06-01-2016 06:30,117,1,100
06-01-2016 06:35,160,1,100
06-01-2016 06:40,167,1,100
